contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026042105001545,BHDC,,,10,474.0,4740.0,2026-04-21,187206810,8075,,,2026-04-21T11:29:18.059651,Bindhyabasini Hydropower Development Company Limited
2026042101010093,SOHL,,,10,842.7,8427.0,2026-04-21,187206807,9311,,,2026-04-21T11:29:17.377101,Solu Hydropower Limited
2026042103000373,SFCL,,,50,396.9,19845.0,2026-04-21,187206806,256,,,2026-04-21T11:29:17.104199,Samriddhi Finance Company Limited
2026042101010092,HFIN,,,10,1365.0,13650.0,2026-04-21,187206803,9308,,,2026-04-21T11:29:16.996855,Hotel Forest Inn Limited
2026042101010091,HFIN,,,10,1365.0,13650.0,2026-04-21,187206801,9308,,,2026-04-21T11:29:16.628666,Hotel Forest Inn Limited
2026042101010090,KBL,,,10,225.0,2250.0,2026-04-21,187206799,142,,,2026-04-21T11:29:16.090935,Kumari Bank Limited
2026042101010089,SOHL,,,10,842.7,8427.0,2026-04-21,187206797,9311,,,2026-04-21T11:29:15.870126,Solu Hydropower Limited
2026042104001147,PPCL,,,20,399.0,7980.0,2026-04-21,187206795,2813,,,2026-04-21T11:29:15.859284,Panchthar Power Compant Limited
2026042101010088,RLEL,,,10,1483.5,14835.0,2026-04-21,187206793,9324,,,2026-04-21T11:29:15.818771,Ridge Line Energy Limited
2026042101010087,RSML,,,10,4460.0,44600.0,2026-04-21,187206791,9306,,,2026-04-21T11:29:15.721099,Reliance Spinning Mills Limited
2026042101010086,RSML,,,29,4460.0,129340.0,2026-04-21,187206789,9306,,,2026-04-21T11:29:15.720902,Reliance Spinning Mills Limited
2026042101010085,RLEL,,,10,1483.5,14835.0,2026-04-21,187206787,9324,,,2026-04-21T11:29:15.58443,Ridge Line Energy Limited
2026042101010084,HFIN,,,10,1365.0,13650.0,2026-04-21,187206785,9308,,,2026-04-21T11:29:15.213286,Hotel Forest Inn Limited
2026042101010083,SKHEL,,,10,1568.6,15686.0,2026-04-21,187206783,9325,,,2026-04-21T11:29:15.163266,Suryakunda Hydro Electric Limited
2026042101010082,HFIN,,,10,1366.0,13660.0,2026-04-21,187206781,9308,,,2026-04-21T11:29:14.833186,Hotel Forest Inn Limited
2026042105001544,SONA,,,2,450.0,900.0,2026-04-21,187206779,9216,,,2026-04-21T11:29:14.328157,Sonapur Minerals And Oil Limited
2026042103000372,SMFBS,,,11,1675.0,18425.0,2026-04-21,187206777,2829,,,2026-04-21T11:29:14.277843,Swabhimaan Laghubitta Bittiya Sanstha Limited
2026042101010081,SKHL,,,10,1342.1,13421.0,2026-04-21,187206775,9323,,,2026-04-21T11:29:14.258803,Super Khudi Hydropower Limited
2026042101010080,HFIN,,,10,1365.0,13650.0,2026-04-21,187206773,9308,,,2026-04-21T11:29:13.72927,Hotel Forest Inn Limited
2026042101010079,HFIN,,,10,1370.0,13700.0,2026-04-21,187206772,9308,,,2026-04-21T11:29:13.620694,Hotel Forest Inn Limited
2026042101010078,HFIN,,,10,1369.0,13690.0,2026-04-21,187206769,9308,,,2026-04-21T11:29:13.618537,Hotel Forest Inn Limited
2026042105001543,HATHY,,,12,872.0,10464.0,2026-04-21,187206768,9213,,,2026-04-21T11:29:13.492189,Hathway Investment Nepal Limited
2026042104001146,AHPC,,,1000,288.0,288000.0,2026-04-21,187206765,360,,,2026-04-21T11:29:13.205888,Arun Valley Hydropower Development Co. Ltd.
2026042104001145,AHPC,,,195,288.0,56160.0,2026-04-21,187206763,360,,,2026-04-21T11:29:13.205479,Arun Valley Hydropower Development Co. Ltd.
2026042105001542,PPL,,,12,368.2,4418.4,2026-04-21,187206761,8122,,,2026-04-21T11:29:12.925744,People's Power Limited
2026042105001541,EHPL,,,870,410.9,357483.0,2026-04-21,187206759,8131,,,2026-04-21T11:29:12.33748,Eastern Hydropower Limited
2026042105001540,EHPL,,,30,411.0,12330.0,2026-04-21,187206758,8131,,,2026-04-21T11:29:12.337305,Eastern Hydropower Limited
2026042105001539,EHPL,,,100,411.0,41100.0,2026-04-21,187206756,8131,,,2026-04-21T11:29:12.337098,Eastern Hydropower Limited
2026042103000371,GBBL,,,100,407.0,40700.0,2026-04-21,187206754,417,,,2026-04-21T11:29:12.279461,Garima Bikas Bank Limited
2026042103000370,GBBL,,,20,407.0,8140.0,2026-04-21,187206752,417,,,2026-04-21T11:29:12.279426,Garima Bikas Bank Limited
2026042103000369,GBBL,,,82,407.0,33374.0,2026-04-21,187206750,417,,,2026-04-21T11:29:12.279384,Garima Bikas Bank Limited
2026042103000368,GBBL,,,500,407.1,203550.0,2026-04-21,187206748,417,,,2026-04-21T11:29:12.279347,Garima Bikas Bank Limited
2026042103000367,GBBL,,,25,407.1,10177.5,2026-04-21,187206746,417,,,2026-04-21T11:29:12.279309,Garima Bikas Bank Limited
2026042103000366,GBBL,,,30,407.2,12216.0,2026-04-21,187206744,417,,,2026-04-21T11:29:12.279267,Garima Bikas Bank Limited
2026042103000365,GBBL,,,50,407.2,20360.0,2026-04-21,187206742,417,,,2026-04-21T11:29:12.279229,Garima Bikas Bank Limited
2026042103000364,GBBL,,,90,407.2,36648.0,2026-04-21,187206740,417,,,2026-04-21T11:29:12.279187,Garima Bikas Bank Limited
2026042103000363,GBBL,,,100,407.3,40730.0,2026-04-21,187206738,417,,,2026-04-21T11:29:12.279102,Garima Bikas Bank Limited
2026042101010077,HFIN,,,10,1365.0,13650.0,2026-04-21,187206735,9308,,,2026-04-21T11:29:12.223442,Hotel Forest Inn Limited
2026042101010076,HFIN,,,10,1365.0,13650.0,2026-04-21,187206733,9308,,,2026-04-21T11:29:12.191,Hotel Forest Inn Limited
2026042101010075,HBL,,,10,208.7,2087.0,2026-04-21,187206731,134,,,2026-04-21T11:29:12.122407,Himalayan Bank Limited
2026042101010074,BHCL,,,10,552.5,5525.0,2026-04-21,187206729,9267,,,2026-04-21T11:29:11.194757,Bikash Hydropower Company Limited
2026042101010073,HFIN,,,10,1365.0,13650.0,2026-04-21,187206727,9308,,,2026-04-21T11:29:11.089442,Hotel Forest Inn Limited
2026042101010072,BJHL,,,40,1250.0,50000.0,2026-04-21,187206726,9322,,,2026-04-21T11:29:10.938349,Bhujung Hydropower Limited
2026042101010071,BJHL,,,50,1250.0,62500.0,2026-04-21,187206723,9322,,,2026-04-21T11:29:10.938291,Bhujung Hydropower Limited
2026042101010070,BJHL,,,10,1250.0,12500.0,2026-04-21,187206721,9322,,,2026-04-21T11:29:10.938233,Bhujung Hydropower Limited
2026042101010069,BJHL,,,50,1250.0,62500.0,2026-04-21,187206719,9322,,,2026-04-21T11:29:10.938179,Bhujung Hydropower Limited
2026042101010068,BJHL,,,10,1250.0,12500.0,2026-04-21,187206717,9322,,,2026-04-21T11:29:10.938127,Bhujung Hydropower Limited
2026042101010067,BJHL,,,10,1250.0,12500.0,2026-04-21,187206715,9322,,,2026-04-21T11:29:10.938069,Bhujung Hydropower Limited
2026042101010066,BJHL,,,10,1250.0,12500.0,2026-04-21,187206713,9322,,,2026-04-21T11:29:10.938,Bhujung Hydropower Limited
2026042101010065,BJHL,,,20,1250.0,25000.0,2026-04-21,187206711,9322,,,2026-04-21T11:29:10.937873,Bhujung Hydropower Limited
2026042101010064,MABEL,,,80,707.0,56560.0,2026-04-21,187206709,9287,,,2026-04-21T11:29:10.902136,Mabilung Energy Limited
2026042101010063,SKHEL,,,10,1568.6,15686.0,2026-04-21,187206707,9325,,,2026-04-21T11:29:10.514193,Suryakunda Hydro Electric Limited
2026042101010062,HBL,,,10,208.7,2087.0,2026-04-21,187206705,134,,,2026-04-21T11:29:10.342855,Himalayan Bank Limited
2026042101010061,BJHL,,,10,1247.0,12470.0,2026-04-21,187206703,9322,,,2026-04-21T11:29:10.341695,Bhujung Hydropower Limited
2026042101010060,BANDIPUR,,,10,868.3,8683.0,2026-04-21,187206701,9297,,,2026-04-21T11:29:10.073466,Bandipur Cablecar and Tourism Limited
2026042101010059,RLEL,,,10,1483.1,14831.0,2026-04-21,187206699,9324,,,2026-04-21T11:29:09.788811,Ridge Line Energy Limited
2026042101010058,RSML,,,10,4450.0,44500.0,2026-04-21,187206697,9306,,,2026-04-21T11:29:08.781678,Reliance Spinning Mills Limited
2026042101010057,HFIN,,,10,1370.0,13700.0,2026-04-21,187206695,9308,,,2026-04-21T11:29:08.598833,Hotel Forest Inn Limited
2026042101010056,HFIN,,,10,1370.0,13700.0,2026-04-21,187206693,9308,,,2026-04-21T11:29:08.597095,Hotel Forest Inn Limited
2026042101010055,HFIN,,,10,1370.0,13700.0,2026-04-21,187206691,9308,,,2026-04-21T11:29:08.595367,Hotel Forest Inn Limited
2026042101010054,HFIN,,,10,1370.0,13700.0,2026-04-21,187206689,9308,,,2026-04-21T11:29:08.593641,Hotel Forest Inn Limited
2026042101010053,HFIN,,,10,1370.0,13700.0,2026-04-21,187206687,9308,,,2026-04-21T11:29:08.591916,Hotel Forest Inn Limited
2026042101010052,HFIN,,,10,1370.0,13700.0,2026-04-21,187206685,9308,,,2026-04-21T11:29:08.590195,Hotel Forest Inn Limited
2026042101010051,HFIN,,,10,1370.0,13700.0,2026-04-21,187206683,9308,,,2026-04-21T11:29:08.588465,Hotel Forest Inn Limited
2026042101010050,HFIN,,,10,1370.0,13700.0,2026-04-21,187206681,9308,,,2026-04-21T11:29:08.586734,Hotel Forest Inn Limited
2026042101010049,HFIN,,,10,1370.0,13700.0,2026-04-21,187206679,9308,,,2026-04-21T11:29:08.585008,Hotel Forest Inn Limited
2026042101010048,HFIN,,,10,1370.0,13700.0,2026-04-21,187206677,9308,,,2026-04-21T11:29:08.583281,Hotel Forest Inn Limited
2026042101010047,HFIN,,,10,1370.0,13700.0,2026-04-21,187206675,9308,,,2026-04-21T11:29:08.581549,Hotel Forest Inn Limited
2026042101010046,HFIN,,,10,1370.0,13700.0,2026-04-21,187206673,9308,,,2026-04-21T11:29:08.579811,Hotel Forest Inn Limited
2026042101010045,HFIN,,,10,1370.0,13700.0,2026-04-21,187206671,9308,,,2026-04-21T11:29:08.578067,Hotel Forest Inn Limited
2026042101010044,HFIN,,,10,1370.0,13700.0,2026-04-21,187206669,9308,,,2026-04-21T11:29:08.576328,Hotel Forest Inn Limited
2026042101010043,HFIN,,,10,1370.0,13700.0,2026-04-21,187206667,9308,,,2026-04-21T11:29:08.574589,Hotel Forest Inn Limited
2026042101010042,HFIN,,,10,1370.0,13700.0,2026-04-21,187206665,9308,,,2026-04-21T11:29:08.572854,Hotel Forest Inn Limited
2026042101010041,HFIN,,,10,1370.0,13700.0,2026-04-21,187206663,9308,,,2026-04-21T11:29:08.571118,Hotel Forest Inn Limited
2026042101010040,HFIN,,,10,1370.0,13700.0,2026-04-21,187206661,9308,,,2026-04-21T11:29:08.569382,Hotel Forest Inn Limited
2026042101010039,HFIN,,,10,1370.0,13700.0,2026-04-21,187206659,9308,,,2026-04-21T11:29:08.567642,Hotel Forest Inn Limited
2026042101010038,HFIN,,,10,1369.0,13690.0,2026-04-21,187206657,9308,,,2026-04-21T11:29:08.565879,Hotel Forest Inn Limited
2026042101010037,HFIN,,,10,1369.0,13690.0,2026-04-21,187206655,9308,,,2026-04-21T11:29:08.564125,Hotel Forest Inn Limited
2026042101010036,HFIN,,,10,1369.0,13690.0,2026-04-21,187206653,9308,,,2026-04-21T11:29:08.562383,Hotel Forest Inn Limited
2026042101010035,HFIN,,,10,1369.0,13690.0,2026-04-21,187206651,9308,,,2026-04-21T11:29:08.560626,Hotel Forest Inn Limited
2026042101010034,HFIN,,,10,1369.0,13690.0,2026-04-21,187206649,9308,,,2026-04-21T11:29:08.558598,Hotel Forest Inn Limited
2026042101010033,HFIN,,,10,1369.0,13690.0,2026-04-21,187206647,9308,,,2026-04-21T11:29:08.556806,Hotel Forest Inn Limited
2026042101010032,HFIN,,,10,1369.0,13690.0,2026-04-21,187206645,9308,,,2026-04-21T11:29:08.554533,Hotel Forest Inn Limited
2026042101010031,SKHEL,,,10,1568.6,15686.0,2026-04-21,187206643,9325,,,2026-04-21T11:29:07.61186,Suryakunda Hydro Electric Limited
2026042101010030,SOHL,,,10,842.7,8427.0,2026-04-21,187206641,9311,,,2026-04-21T11:29:07.461752,Solu Hydropower Limited
2026042105001538,BHL,,,250,225.4,56350.0,2026-04-21,187206639,8055,,,2026-04-21T11:29:07.24426,Balephi Hydropower Limited
2026042105001537,BHL,,,250,225.5,56375.0,2026-04-21,187206638,8055,,,2026-04-21T11:29:07.243709,Balephi Hydropower Limited
2026042101010029,HFIN,,,10,1368.0,13680.0,2026-04-21,187206635,9308,,,2026-04-21T11:29:06.620401,Hotel Forest Inn Limited
2026042101010028,HFIN,,,10,1368.0,13680.0,2026-04-21,187206633,9308,,,2026-04-21T11:29:06.618654,Hotel Forest Inn Limited
2026042101010027,HFIN,,,10,1368.0,13680.0,2026-04-21,187206631,9308,,,2026-04-21T11:29:06.613212,Hotel Forest Inn Limited
2026042101010026,HFIN,,,10,1365.0,13650.0,2026-04-21,187206629,9308,,,2026-04-21T11:29:06.497263,Hotel Forest Inn Limited
2026042104001144,AHPC,,,20,288.0,5760.0,2026-04-21,187206628,360,,,2026-04-21T11:29:06.234262,Arun Valley Hydropower Development Co. Ltd.
2026042101010025,GBIME,,,10,237.9,2379.0,2026-04-21,187206626,341,,,2026-04-21T11:29:05.915225,Global IME Bank Limited
2026042101010024,HFIN,,,10,1365.0,13650.0,2026-04-21,187206623,9308,,,2026-04-21T11:29:05.88406,Hotel Forest Inn Limited
2026042104001143,RIDI,,,716,359.0,257044.0,2026-04-21,187206621,610,,,2026-04-21T11:29:05.831023,Ridi Power Company Limited
2026042103000362,FMDBL,,,250,805.0,201250.0,2026-04-21,187206620,490,,,2026-04-21T11:29:05.451601,First Micro Finance Laghubitta Bittiya Sanstha Limited
2026042105001536,HRL,,,10,704.6,7046.0,2026-04-21,187206617,9234,,,2026-04-21T11:29:04.906135,Himalayan Reinsurance Limited
2026042101010023,HBL,,,10,208.7,2087.0,2026-04-21,187206615,134,,,2026-04-21T11:29:04.769285,Himalayan Bank Limited
2026042101010022,SABBL,,,10,1530.2,15302.0,2026-04-21,187206613,9305,,,2026-04-21T11:29:04.668461,Salapa Bikas Bank Limited
2026042101010021,RLEL,,,10,1483.1,14831.0,2026-04-21,187206611,9324,,,2026-04-21T11:29:04.574711,Ridge Line Energy Limited
2026042104001142,SPDL,,,10,414.0,4140.0,2026-04-21,187206610,2759,,,2026-04-21T11:29:02.88909,Synergy Power Development Ltd.
2026042101010020,HFIN,,,10,1365.0,13650.0,2026-04-21,187206607,9308,,,2026-04-21T11:29:02.539846,Hotel Forest Inn Limited
2026042101010019,RLEL,,,10,1483.1,14831.0,2026-04-21,187206605,9324,,,2026-04-21T11:29:02.338713,Ridge Line Energy Limited
2026042101010018,SABBL,,,10,1530.2,15302.0,2026-04-21,187206603,9305,,,2026-04-21T11:29:02.316999,Salapa Bikas Bank Limited
2026042101010017,HFIN,,,10,1365.0,13650.0,2026-04-21,187206601,9308,,,2026-04-21T11:29:01.964255,Hotel Forest Inn Limited
2026042104001141,JBLB,,,10,1285.0,12850.0,2026-04-21,187206600,4951,,,2026-04-21T11:29:01.644922,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd
2026042101010016,SKHL,,,20,1344.0,26880.0,2026-04-21,187206598,9323,,,2026-04-21T11:29:01.616426,Super Khudi Hydropower Limited
2026042101010015,SKHL,,,10,1343.0,13430.0,2026-04-21,187206595,9323,,,2026-04-21T11:29:01.361164,Super Khudi Hydropower Limited
2026042105001535,SPC,,,10,487.0,4870.0,2026-04-21,187206594,8025,,,2026-04-21T11:29:01.267783,Samling Power Company Limited
2026042101010014,HFIN,,,10,1365.0,13650.0,2026-04-21,187206591,9308,,,2026-04-21T11:29:00.626561,Hotel Forest Inn Limited
2026042101010013,HFIN,,,10,1365.0,13650.0,2026-04-21,187206589,9308,,,2026-04-21T11:29:00.612815,Hotel Forest Inn Limited
2026042105001534,NIFRA,,,12,267.0,3204.0,2026-04-21,187206587,2919,,,2026-04-21T11:29:00.573124,Nepal Infrastructure Bank Limited
2026042101010012,SOHL,,,10,842.7,8427.0,2026-04-21,187206585,9311,,,2026-04-21T11:29:00.56606,Solu Hydropower Limited
2026042101010011,HFIN,,,10,1365.0,13650.0,2026-04-21,187206583,9308,,,2026-04-21T11:29:00.286663,Hotel Forest Inn Limited
2026042101010010,HFIN,,,10,1365.0,13650.0,2026-04-21,187206581,9308,,,2026-04-21T11:28:59.88839,Hotel Forest Inn Limited
2026042104001140,UMHL,,,200,603.6,120720.0,2026-04-21,187206580,2760,,,2026-04-21T11:28:59.790954,United Modi Hydropower Ltd.
2026042101010009,HFIN,,,10,1365.0,13650.0,2026-04-21,187206577,9308,,,2026-04-21T11:28:59.766138,Hotel Forest Inn Limited
2026042101010008,SKHEL,,,10,1568.6,15686.0,2026-04-21,187206575,9325,,,2026-04-21T11:28:59.721955,Suryakunda Hydro Electric Limited
2026042101010007,RLEL,,,10,1483.1,14831.0,2026-04-21,187206573,9324,,,2026-04-21T11:28:59.642945,Ridge Line Energy Limited
2026042101010006,HBL,,,10,208.7,2087.0,2026-04-21,187206571,134,,,2026-04-21T11:28:59.610479,Himalayan Bank Limited
2026042103000361,HLI,,,5,344.5,1722.5,2026-04-21,187206569,393,,,2026-04-21T11:28:59.576317,Himalayan Life Insurance Limited
2026042101010005,RSML,,,10,4460.0,44600.0,2026-04-21,187206568,9306,,,2026-04-21T11:28:59.534379,Reliance Spinning Mills Limited
2026042105001533,HIDCL,,,324,273.1,88484.4,2026-04-21,187206565,2742,,,2026-04-21T11:28:59.248767,Hydorelectricity Investment and Development Company Ltd
2026042105001532,HIDCL,,,36,273.5,9846.0,2026-04-21,187206564,2742,,,2026-04-21T11:28:59.248732,Hydorelectricity Investment and Development Company Ltd
2026042105001531,HIDCL,,,240,273.6,65664.0,2026-04-21,187206562,2742,,,2026-04-21T11:28:59.248664,Hydorelectricity Investment and Development Company Ltd
2026042101010004,NICGF2,,,300,9.19,2757.0,2026-04-21,187206559,9236,,,2026-04-21T11:28:59.119196,NIC ASIA Growth Fund-2
2026042101010003,BJHL,,,10,1247.0,12470.0,2026-04-21,187206557,9322,,,2026-04-21T11:28:59.018973,Bhujung Hydropower Limited
2026042101010002,BANDIPUR,,,10,868.3,8683.0,2026-04-21,187206555,9297,,,2026-04-21T11:28:58.788172,Bandipur Cablecar and Tourism Limited
2026042101010001,RLEL,,,10,1483.1,14831.0,2026-04-21,187206553,9324,,,2026-04-21T11:28:57.654457,Ridge Line Energy Limited
2026042105001530,SMJC,,,490,470.0,230300.0,2026-04-21,187206552,9159,,,2026-04-21T11:28:57.509068,Sagarmatha Jalabidhyut Company Limited
2026042105001529,SMJC,,,10,469.0,4690.0,2026-04-21,187206549,9159,,,2026-04-21T11:28:57.508883,Sagarmatha Jalabidhyut Company Limited
2026042101010000,DHEL,,,10,648.0,6480.0,2026-04-21,187206547,9293,,,2026-04-21T11:28:56.989085,Daramkhola Hydro Energy Limited
2026042101009999,HFIN,,,10,1365.0,13650.0,2026-04-21,187206545,9308,,,2026-04-21T11:28:56.821308,Hotel Forest Inn Limited
2026042101009998,HFIN,,,10,1365.0,13650.0,2026-04-21,187206543,9308,,,2026-04-21T11:28:56.692087,Hotel Forest Inn Limited
2026042104001139,RIDI,,,1100,359.0,394900.0,2026-04-21,187206541,610,,,2026-04-21T11:28:56.083391,Ridi Power Company Limited
2026042104001138,SSHL,,,300,224.1,67230.0,2026-04-21,187206539,2907,,,2026-04-21T11:28:55.492021,Shiva Shree Hydropower Ltd
2026042101009997,MABEL,,,10,707.0,7070.0,2026-04-21,187206537,9287,,,2026-04-21T11:28:55.210244,Mabilung Energy Limited
2026042101009996,MABEL,,,10,707.0,7070.0,2026-04-21,187206535,9287,,,2026-04-21T11:28:55.210191,Mabilung Energy Limited
2026042101009995,MABEL,,,400,707.0,282800.0,2026-04-21,187206533,9287,,,2026-04-21T11:28:55.210079,Mabilung Energy Limited
2026042101009994,RLEL,,,10,1490.0,14900.0,2026-04-21,187206532,9324,,,2026-04-21T11:28:54.544853,Ridge Line Energy Limited
2026042101009993,RLEL,,,10,1490.0,14900.0,2026-04-21,187206529,9324,,,2026-04-21T11:28:54.544822,Ridge Line Energy Limited
2026042101009992,RLEL,,,10,1489.0,14890.0,2026-04-21,187206527,9324,,,2026-04-21T11:28:54.544769,Ridge Line Energy Limited
2026042101009991,HFIN,,,10,1365.0,13650.0,2026-04-21,187206525,9308,,,2026-04-21T11:28:54.509555,Hotel Forest Inn Limited
2026042101009990,SABBL,,,10,1530.1,15301.0,2026-04-21,187206523,9305,,,2026-04-21T11:28:54.458157,Salapa Bikas Bank Limited
2026042105001528,DOLTI,,,1,400.0,400.0,2026-04-21,187206521,9170,,,2026-04-21T11:28:54.388545,Dolti Power Company Limited
2026042101009989,SOHL,,,10,842.7,8427.0,2026-04-21,187206519,9311,,,2026-04-21T11:28:54.379243,Solu Hydropower Limited
2026042101009988,HFIN,,,10,1365.0,13650.0,2026-04-21,187206517,9308,,,2026-04-21T11:28:54.16695,Hotel Forest Inn Limited
2026042101009987,SOHL,,,10,842.7,8427.0,2026-04-21,187206515,9311,,,2026-04-21T11:28:54.150261,Solu Hydropower Limited
2026042101009986,SYPNL,,,125,1725.0,215625.0,2026-04-21,187206514,9303,,,2026-04-21T11:28:53.924932,SY Panel Nepal Limited
2026042105001527,NIFRA,,,54,267.0,14418.0,2026-04-21,187206511,2919,,,2026-04-21T11:28:53.531114,Nepal Infrastructure Bank Limited
2026042105001526,RNLI,,,12,461.1,5533.2,2026-04-21,187206509,9199,,,2026-04-21T11:28:52.944925,Reliable Nepal Life Insurance Limited
2026042101009985,SRLI,,,100,397.0,39700.0,2026-04-21,187206508,5982,,,2026-04-21T11:28:52.768789,Sanima Reliance Life Insurance Limited
2026042101009984,SOHL,,,10,842.5,8425.0,2026-04-21,187206505,9311,,,2026-04-21T11:28:52.669511,Solu Hydropower Limited
2026042101009983,HFIN,,,10,1365.0,13650.0,2026-04-21,187206503,9308,,,2026-04-21T11:28:52.304263,Hotel Forest Inn Limited
2026042101009982,SKHL,,,10,1343.0,13430.0,2026-04-21,187206501,9323,,,2026-04-21T11:28:52.267743,Super Khudi Hydropower Limited
2026042101009981,DHEL,,,10,648.0,6480.0,2026-04-21,187206499,9293,,,2026-04-21T11:28:52.261367,Daramkhola Hydro Energy Limited
2026042105001525,SGHC,,,10,396.0,3960.0,2026-04-21,187206498,8100,,,2026-04-21T11:28:52.243825,Swet-Ganga Hydropower & Construction Limited 
2026042101009980,KBL,,,10,225.0,2250.0,2026-04-21,187206496,142,,,2026-04-21T11:28:52.220787,Kumari Bank Limited
2026042101009979,HFIN,,,10,1365.0,13650.0,2026-04-21,187206493,9308,,,2026-04-21T11:28:51.981802,Hotel Forest Inn Limited
2026042101009978,SOHL,,,10,842.5,8425.0,2026-04-21,187206491,9311,,,2026-04-21T11:28:51.406302,Solu Hydropower Limited
2026042101009977,HFIN,,,10,1365.0,13650.0,2026-04-21,187206489,9308,,,2026-04-21T11:28:51.163074,Hotel Forest Inn Limited
2026042103000360,JFL,,,100,416.3,41630.0,2026-04-21,187206487,250,,,2026-04-21T11:28:50.908916,Janaki Finance Company Limited
2026042103000359,JFL,,,100,416.4,41640.0,2026-04-21,187206486,250,,,2026-04-21T11:28:50.908712,Janaki Finance Company Limited
2026042104001137,AHPC,,,10,287.5,2875.0,2026-04-21,187206484,360,,,2026-04-21T11:28:50.860909,Arun Valley Hydropower Development Co. Ltd.
2026042101009976,BJHL,,,10,1250.0,12500.0,2026-04-21,187206482,9322,,,2026-04-21T11:28:50.843779,Bhujung Hydropower Limited
2026042101009975,BJHL,,,10,1249.9,12499.0,2026-04-21,187206479,9322,,,2026-04-21T11:28:50.843612,Bhujung Hydropower Limited
2026042101009974,BJHL,,,20,1249.8,24996.0,2026-04-21,187206477,9322,,,2026-04-21T11:28:50.843342,Bhujung Hydropower Limited
2026042101009973,RLEL,,,10,1483.1,14831.0,2026-04-21,187206475,9324,,,2026-04-21T11:28:50.593868,Ridge Line Energy Limited
2026042101009972,HFIN,,,10,1365.0,13650.0,2026-04-21,187206473,9308,,,2026-04-21T11:28:50.523857,Hotel Forest Inn Limited
2026042101009971,HFIN,,,10,1365.0,13650.0,2026-04-21,187206471,9308,,,2026-04-21T11:28:50.521652,Hotel Forest Inn Limited
2026042101009970,HFIN,,,10,1365.0,13650.0,2026-04-21,187206469,9308,,,2026-04-21T11:28:50.519329,Hotel Forest Inn Limited
2026042101009969,HFIN,,,10,1365.0,13650.0,2026-04-21,187206467,9308,,,2026-04-21T11:28:50.5173,Hotel Forest Inn Limited
2026042101009968,HFIN,,,10,1365.0,13650.0,2026-04-21,187206465,9308,,,2026-04-21T11:28:50.515291,Hotel Forest Inn Limited
2026042101009967,HFIN,,,10,1361.0,13610.0,2026-04-21,187206463,9308,,,2026-04-21T11:28:50.513172,Hotel Forest Inn Limited
2026042101009966,HFIN,,,10,1360.0,13600.0,2026-04-21,187206461,9308,,,2026-04-21T11:28:50.436325,Hotel Forest Inn Limited
2026042101009965,HIMSTAR,,,10,934.1,9341.0,2026-04-21,187206459,9270,,,2026-04-21T11:28:50.037228,Him Star Urja Company Limited
2026042101009964,SOHL,,,10,842.5,8425.0,2026-04-21,187206457,9311,,,2026-04-21T11:28:48.748261,Solu Hydropower Limited
2026042104001136,UNHPL,,,10,515.0,5150.0,2026-04-21,187206456,2831,,,2026-04-21T11:28:48.724753,Union Hydropower Limited
2026042101009963,SOHL,,,10,842.7,8427.0,2026-04-21,187206453,9311,,,2026-04-21T11:28:48.61908,Solu Hydropower Limited
2026042101009962,SYPNL,,,500,1725.0,862500.0,2026-04-21,187206452,9303,,,2026-04-21T11:28:48.572885,SY Panel Nepal Limited
2026042101009961,HFIN,,,10,1360.0,13600.0,2026-04-21,187206449,9308,,,2026-04-21T11:28:48.45361,Hotel Forest Inn Limited
2026042104001135,SPDL,,,500,412.0,206000.0,2026-04-21,187206448,2759,,,2026-04-21T11:28:48.227549,Synergy Power Development Ltd.
2026042105001524,DOLTI,,,60,398.9,23934.0,2026-04-21,187206446,9170,,,2026-04-21T11:28:47.805984,Dolti Power Company Limited
2026042103000358,NICLBSL,,,10,585.0,5850.0,2026-04-21,187206443,2887,,,2026-04-21T11:28:47.713649,NIC ASIA Laghubitta Bittiya Sanstha Limited
2026042105001523,SMJC,,,20,468.0,9360.0,2026-04-21,187206441,9159,,,2026-04-21T11:28:47.707861,Sagarmatha Jalabidhyut Company Limited
2026042105001522,SMJC,,,20,468.0,9360.0,2026-04-21,187206440,9159,,,2026-04-21T11:28:47.707799,Sagarmatha Jalabidhyut Company Limited
2026042101009960,SYPNL,,,20,1724.9,34498.0,2026-04-21,187206437,9303,,,2026-04-21T11:28:47.36141,SY Panel Nepal Limited
2026042105001521,PHCL,,,10,310.8,3108.0,2026-04-21,187206435,8133,,,2026-04-21T11:28:46.421805,Peoples Hydropower Company Limited
2026042104001134,NHPC,,,10,306.8,3068.0,2026-04-21,187206434,152,,,2026-04-21T11:28:46.387796,National Hydro Power Company Limited
2026042101009959,RLEL,,,10,1483.1,14831.0,2026-04-21,187206431,9324,,,2026-04-21T11:28:45.860886,Ridge Line Energy Limited
2026042104001133,RIDI,,,2000,359.0,718000.0,2026-04-21,187206429,610,,,2026-04-21T11:28:45.225659,Ridi Power Company Limited
2026042104001132,RIDI,,,500,359.0,179500.0,2026-04-21,187206427,610,,,2026-04-21T11:28:45.225302,Ridi Power Company Limited
